backend,benchmark,problem,candidate_id,generation,strategy,g_A,g_P,g_T,code_file_path,canonical_sha256,canonical_chars,embedding_norm,qwen_pc0,qwen_pc1,qwen_pc2,qwen_pc3
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,b513544b-c5bb-42a7-a057-401b9a524ee3,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample2_single_thought_operator/code.sv,1a2b6a38606a9335d7429de033e7493b3cb72ae21ff16af91ee1b8e35cd81499,506,0.999781370,-0.297138035,-0.289292991,0.122763850,0.011568632
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,32e8c01d-ab12-406f-a017-555a44b0d759,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample3_single_thought_operator/code.sv,a110829b60df84d72c0b771ed1b8f017ad4f725615058c08a1324f1a3a4c79c7,639,1.000020981,-0.363499075,-0.259336829,0.126806259,-0.004443498
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,2a2474c9-8435-4ae3-9e3c-0867d25309ae,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample4_single_thought_operator/code.sv,b92311e8f7f4a2c790c29f631e5de074d4bda074d3de841b2ac232c21609f837,526,0.999379456,-0.330970287,-0.277600408,0.102760226,0.005400224
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,f8e908ba-82c4-4060-a056-adb80f7097a6,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample5_single_thought_operator/code.sv,1bfcce7bc67eb7f81a9a9c80db6279978dd1f11ce4948a34f4f311ea26cd9698,516,0.999016106,-0.302180618,-0.303177804,0.092448480,0.026973775
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,e5bc82d2-a79e-4886-8c56-026f663c6945,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample6_single_thought_operator/code.sv,b92311e8f7f4a2c790c29f631e5de074d4bda074d3de841b2ac232c21609f837,526,0.999379456,-0.330970287,-0.277600408,0.102760226,0.005400224
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,9e62edc9-9f36-47d4-aee7-9e552607d4b3,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample7_single_thought_operator/code.sv,72fd01fe3beece0a7f7d45f59179a16de44db90a7585692cb3bafcc42098965b,690,1.000048876,-0.306327015,-0.290767014,-0.007602433,-0.000305173
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,17bdcbda-7719-47fd-93f6-f44f03f03dcc,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample8_single_thought_operator/code.sv,b1e2c7dfd4ecd822e93260abe96db80b0ec79153b450e9b99827f3facdbb8331,517,0.998996317,-0.314251274,-0.306116134,0.088296250,0.031212393
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,ad1213b6-958f-48e1-84c2-d7fffc1bd9b5,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample2_single_thought_operator/code.sv,baf88bd422b76cda287b8c6bc24a7fc6ae4c008acc801e9c9fbd1ac541985650,553,0.999952555,-0.341300875,-0.264094830,0.135650337,-0.004107481
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,c55c9e6f-3d72-44b1-9a8e-e0256a27d9b1,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample3_single_thought_operator/code.sv,ae78313f686d3e5cd35c6b7b0d03ef17f4358f9e30391324323423d503775444,572,1.000289559,-0.329459667,-0.269022942,0.119356245,0.012738273
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,28cae5f7-17cb-4a2d-9b03-f3bc2319eeb4,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample4_single_thought_operator/code.sv,96e71099b9607841c9961cce53ad7064eb776d55aeae347fdb797f982c12459b,525,1.000583291,-0.327876329,-0.262163401,0.136340842,-0.006238304
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,007a5e87-30fd-4b4f-ba08-e33a6ce19ab2,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample5_single_thought_operator/code.sv,b1e2c7dfd4ecd822e93260abe96db80b0ec79153b450e9b99827f3facdbb8331,517,0.998996317,-0.314251274,-0.306116134,0.088296250,0.031212393
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,06df9a70-7131-4997-98f1-8dec7796e018,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample6_single_thought_operator/code.sv,ae88f2226d4cd272b2985c850afe3f5326012bd1083ac41f10ab971872a5aea2,510,1.001665711,-0.321698427,-0.280335128,0.127120331,0.007529992
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,e853a237-2587-480a-9ce3-c0f5b4f3ba5a,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample7_single_thought_operator/code.sv,1bfcce7bc67eb7f81a9a9c80db6279978dd1f11ce4948a34f4f311ea26cd9698,516,1.001412153,-0.302151561,-0.302130997,0.094156533,0.026035164
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,954cce4d-dce7-4b71-b018-c5b14b4d4509,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample8_single_thought_operator/code.sv,b92311e8f7f4a2c790c29f631e5de074d4bda074d3de841b2ac232c21609f837,526,0.999379456,-0.330970287,-0.277600408,0.102760226,0.005400224
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,a9917c53-9602-4a20-a42e-a898de6924f4,4,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen4/Prob049_signal_generator_sample2_single_thought_operator/code.sv,df8e9992e6dac5c7e474c87b97c05f6b0c126e1808e0f67c677f2c554edb9a59,583,1.002137542,-0.361250073,-0.272557288,0.121688485,-0.009210937
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,b3609ad2-1f9c-4e64-9401-00e005d2c955,4,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen4/Prob049_signal_generator_sample3_single_thought_operator/code.sv,b1e2c7dfd4ecd822e93260abe96db80b0ec79153b450e9b99827f3facdbb8331,517,0.998996317,-0.314251274,-0.306116134,0.088296250,0.031212393
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,d7c6e298-40fe-43a0-9f33-b34229c97760,4,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen4/Prob049_signal_generator_sample4_single_thought_operator/code.sv,b1e2c7dfd4ecd822e93260abe96db80b0ec79153b450e9b99827f3facdbb8331,517,0.998996317,-0.314251274,-0.306116134,0.088296250,0.031212393
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,aedbb437-0ce1-4316-badd-804f0b8b86f5,4,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen4/Prob049_signal_generator_sample5_single_thought_operator/code.sv,b92311e8f7f4a2c790c29f631e5de074d4bda074d3de841b2ac232c21609f837,526,0.999843836,-0.329732150,-0.280616403,0.102895170,0.007595305
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,852d1fd3-14eb-4f53-b71f-59dbe07c9bfd,4,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen4/Prob049_signal_generator_sample6_single_thought_operator/code.sv,b1e2c7dfd4ecd822e93260abe96db80b0ec79153b450e9b99827f3facdbb8331,517,0.998996317,-0.314251274,-0.306116134,0.088296250,0.031212393
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,16d63ac0-66a6-4e44-ba39-fbedc4df9850,5,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen5/Prob049_signal_generator_sample2_single_thought_operator/code.sv,d845df1bbc1389dabd82ce6baaef995728616a1110983d8426a2494b249eb242,510,1.000353098,-0.305045873,-0.306328475,0.093703985,0.022688357
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,7726ac5a-29d6-446a-be5a-df4a3ab672c2,5,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen5/Prob049_signal_generator_sample7_single_thought_operator/code.sv,90b89d09502a08218bdcd32ee268a860b2159eccc5d755c2a8985ca884c2af02,526,1.001028299,-0.341549903,-0.263555020,0.133760825,-0.002882078
code_thought_sr_front_slot_8x5,RTLLM,Prob049_signal_generator,d8549747-47d8-4ac2-9b04-7ae315fe44c8,5,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen5/Prob049_signal_generator_sample8_single_thought_operator/code.sv,b92311e8f7f4a2c790c29f631e5de074d4bda074d3de841b2ac232c21609f837,526,0.999843836,-0.329732150,-0.280616403,0.102895170,0.007595305
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,6f478c05-21bb-4779-97bf-21830211eea5,0,initial,0,0.991606217617,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample2_initial/code.sv,f1e42e6ec20f00fa7bd476b5155f87370079fa22a0119e5ae8f138c1a5d34f0d,196,1.000468135,0.446947515,-0.025718570,0.105610490,0.017742410
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,b3318932-8155-4a99-9596-69abac84ea44,0,initial,0.2,0.990725388601,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample6_initial/code.sv,da58c5e9d7d6a8be4ca41ee55506e7cda52f6cae4ca32363388c03ed117ca400,286,1.000108242,0.394315988,0.015632216,0.096264213,-0.014807364
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,c4f23f44-fb46-46a8-93d5-9b844bfb32a3,0,initial,0.2,0.993575129534,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample7_initial/code.sv,885b018512b0c80cbebbfbce38621ba01dd54c0eb2e6bc32204db5e37d15d952,288,1.001644373,0.401474684,0.019264346,0.095885634,-0.020564899
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,1c8541a5-a621-49f5-8c66-ecb61546cf06,0,initial,0.4,0.99310880829,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample8_initial/code.sv,82a914fa2eddec9999ef710c5d3790a2f8f0dbbe940ef1ab007267ae93bcf6f0,161,0.998345912,0.446501911,-0.031289198,0.110070072,0.047189541
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,df39ce2a-ad19-4132-853d-8e6a059c1151,1,single_thought_operator,0.4,0.99310880829,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen1/Prob116_m2014_q3_sample5_single_thought_operator/code.sv,90022e98e03f39a311274949fe384fe18a61bb89feb3238a7b170f89494ad953,163,1.001276612,0.435350627,-0.030281786,0.120132670,0.030604048
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,fea02c18-94e3-42bc-96ce-8e8acc3d5f1e,1,single_thought_operator,0.4,0.99310880829,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen1/Prob116_m2014_q3_sample6_single_thought_operator/code.sv,82a914fa2eddec9999ef710c5d3790a2f8f0dbbe940ef1ab007267ae93bcf6f0,161,0.998345912,0.446501911,-0.031289198,0.110070072,0.047189541
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,9bd2eb5b-ac0d-41f1-8a33-9036eb57d5b7,1,single_thought_operator,0.4,0.99310880829,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen1/Prob116_m2014_q3_sample7_single_thought_operator/code.sv,90022e98e03f39a311274949fe384fe18a61bb89feb3238a7b170f89494ad953,163,1.001276612,0.435350627,-0.030281786,0.120132670,0.030604048
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,e2379fbe-02f9-4291-a3bd-ca07b6604449,2,initial,0.4,0.99310880829,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen2/Prob116_m2014_q3_sample1_initial/code.sv,82a914fa2eddec9999ef710c5d3790a2f8f0dbbe940ef1ab007267ae93bcf6f0,161,0.998345912,0.446501911,-0.031289198,0.110070072,0.047189541
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,e268f5d6-e1a3-4314-93d1-66f3c3b568b9,2,single_thought_operator,0.2,0.993575129534,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen2/Prob116_m2014_q3_sample1_single_thought_operator/code.sv,475a4138c06a9c97c63c4d62990ecf56530fb6f747c513af9e5dfd9f4bc7816f,180,1.000104427,0.449302375,-0.024224654,0.105978444,0.003814443
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,43c2cc3b-18aa-4b2c-8aef-f95ffcc2d0a4,2,single_thought_operator,0.4,0.99310880829,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen2/Prob116_m2014_q3_sample4_single_thought_operator/code.sv,1c2e30728d2213188722f127357094bb5950ee05ffe6bf178d0db2d79f2f8542,162,0.999571741,0.448577940,-0.027386291,0.121351093,0.039912414
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,89361758-dc84-45a3-9bc2-a266cbaffa4f,2,single_thought_operator,0.4,0.99310880829,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen2/Prob116_m2014_q3_sample6_single_thought_operator/code.sv,90022e98e03f39a311274949fe384fe18a61bb89feb3238a7b170f89494ad953,163,1.001276612,0.435350627,-0.030281786,0.120132670,0.030604048
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,d0fedd35-2954-4c12-b8d0-86ab973c93c9,3,initial,0.2,0.990725388601,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen3/Prob116_m2014_q3_sample1_initial/code.sv,76bbf22162a713aebbf6bde6a9ca819ca56b7cb3d15f6fe4f9b583042e1a7147,286,1.002095103,0.415712267,0.022879735,0.086698979,-0.016858840
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,14119f4f-5d5e-4069-aca7-44a9278f97d4,3,single_thought_operator,0.4,0.99310880829,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen3/Prob116_m2014_q3_sample5_single_thought_operator/code.sv,90022e98e03f39a311274949fe384fe18a61bb89feb3238a7b170f89494ad953,163,1.001276612,0.435350627,-0.030281786,0.120132670,0.030604048
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,49e901b8-42ce-467f-ba78-4f802a9e224e,3,single_thought_operator,0.4,0.99310880829,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen3/Prob116_m2014_q3_sample7_single_thought_operator/code.sv,9bd2a542b843fb46ceb5c1eefa657961757c275db3b313f25ae139ad47a17c95,164,0.998162568,0.434570312,-0.028787486,0.113771491,0.042292025
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,7dc1d051-6a55-4d8b-8482-430dd4f8b991,4,initial,0,0.991606217617,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen4/Prob116_m2014_q3_sample1_initial/code.sv,ad61ad7d308aa43fb2f2f887268e46d432dc5d6180df817c8bab0da3f9eef467,300,1.002008438,0.408354968,0.028737083,0.094111733,-0.024263101
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,35178970-518a-46f1-9928-9471335b7c54,4,single_thought_operator,0.2,0.990725388601,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen4/Prob116_m2014_q3_sample1_single_thought_operator/code.sv,421d3862d0347b089ab17b6bd63de56022d6b6a93178f871064e67de1e23ac41,190,1.000973940,0.437117636,-0.022471875,0.110883564,0.012722655
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,716ce154-f598-4e25-8e4a-9405d5d01e71,4,single_thought_operator,0.2,0.990725388601,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen4/Prob116_m2014_q3_sample2_single_thought_operator/code.sv,3ef913816880efca9c73838a215b911b0683637409bd40c780cb0dfa354997fa,180,1.001027942,0.444566876,-0.036354791,0.112733200,0.017825564
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,dd06aa0d-f4c2-4082-9d71-814fe98b5666,4,single_thought_operator,0.2,0.993575129534,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen4/Prob116_m2014_q3_sample3_single_thought_operator/code.sv,475a4138c06a9c97c63c4d62990ecf56530fb6f747c513af9e5dfd9f4bc7816f,180,1.000104427,0.449302375,-0.024224654,0.105978444,0.003814443
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,8d4613fd-b243-4501-af78-1b035aa56f68,4,single_thought_operator,0.2,0.990725388601,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen4/Prob116_m2014_q3_sample7_single_thought_operator/code.sv,9c6192b1c5abe12aa7ef2e1eeebbac1f69cf0b011e695795e28d62de7238c749,180,1.001630902,0.451877415,-0.021571282,0.105983667,-0.003779555
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,b812e974-9025-461d-8b14-e3f2f84650fc,5,single_thought_operator,0.4,0.99310880829,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen5/Prob116_m2014_q3_sample3_single_thought_operator/code.sv,90022e98e03f39a311274949fe384fe18a61bb89feb3238a7b170f89494ad953,163,1.001276612,0.435350627,-0.030281786,0.120132670,0.030604048
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,d43ad131-700a-41bd-9dc1-9d17bbe76956,5,single_thought_operator,0.4,0.99310880829,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen5/Prob116_m2014_q3_sample6_single_thought_operator/code.sv,90022e98e03f39a311274949fe384fe18a61bb89feb3238a7b170f89494ad953,163,1.001276612,0.435350627,-0.030281786,0.120132670,0.030604048
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,74bc644b-ec28-44dc-b743-0a80226093c8,5,single_thought_operator,0.2,0.990725388601,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen5/Prob116_m2014_q3_sample7_single_thought_operator/code.sv,328fe108ead833f43f19ec36e1b649f357fe81e2a0cf9cf3b4c5303edd3dba98,178,1.000687480,0.461194694,-0.035351388,0.103717878,0.036503166
code_thought_sr_front_slot_8x5,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,06d54b09-d8bb-43e9-8fb0-b799ec564863,0,initial,-0.4,0.988430493274,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/code_thought_sr_front_slot_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample3_initial/code.sv,8a483c519c1ca36a1476880cd544e3f5520b91c02cc33c2223a55dc36894b984,213,1.000591278,0.438923359,-0.044401851,0.071154617,0.018133797
